Date, Open, High, Low, Close
02/29/88, 2071.62, 2074.60, 2023.70, 2071.62
02/26/88, 2023.21, 2034.81, 2004.97, 2023.21
02/25/88, 2017.57, 2078.08, 2006.96, 2017.57
02/24/88, 2039.95, 2061.34, 2022.88, 2039.95
02/23/88, 2039.12, 2057.03, 2017.24, 2039.12
02/22/88, 2040.29, 2051.72, 1998.67, 2040.29
02/19/88, 2014.59, 2018.90, 1973.31, 2014.59
02/18/88, 1986.57, 2011.93, 1972.81, 1986.57
02/17/88, 2000.99, 2026.19, 1982.59, 2000.99
02/16/88, 2005.97, 2010.44, 1969.82, 2005.97
02/12/88, 1983.26, 1995.69, 1958.05, 1983.26
02/11/88, 1961.54, 1982.43, 1942.80, 1961.54
02/10/88, 1962.04, 1967.84, 1916.77, 1962.04
02/09/88, 1914.46, 1921.58, 1885.77, 1914.46
02/08/88, 1895.72, 1911.14, 1877.98, 1895.72
02/05/88, 1910.48, 1940.32, 1906.32, 1910.48
02/04/88, 1923.57, 1941.48, 1902.85, 1923.57
02/03/88, 1924.57, 1971.98, 1906.99, 1924.57
02/02/88, 1952.92, 1965.02, 1921.09, 1952.92
02/01/88, 1944.63, 1985.41, 1935.84, 1944.63
01/29/88, 1958.22, 1967.67, 1921.09, 1958.22
01/28/88, 1930.04, 1944.13, 1904.34, 1930.04
01/27/88, 1911.14, 1951.75, 1889.42, 1911.14
01/26/88, 1920.59, 1957.72, 1906.50, 1920.59
01/25/88, 1946.45, 1960.54, 1897.05, 1946.45
01/22/88, 1903.51, 1911.80, 1876.16, 1903.51
01/21/88, 1879.31, 1903.35, 1845.98, 1879.31
01/20/88, 1879.14, 1934.84, 1857.92, 1879.14
01/19/88, 1936.34, 1977.29, 1923.41, 1936.34
01/18/88, 1963.86, 1977.45, 1938.99, 1963.86
01/15/88, 1956.07, 1988.39, 1942.47, 1956.07
01/14/88, 1916.11, 1940.15, 1894.06, 1916.11
01/13/88, 1924.73, 1959.55, 1884.95, 1924.73
01/12/88, 1928.55, 1950.76, 1877.98, 1928.55
01/11/88, 1945.13, 1958.88, 1886.93, 1945.13
01/08/88, 1911.31, 2058.68, 1898.04, 1911.31
01/07/88, 2051.89, 2061.50, 2004.64, 2051.89
01/06/88, 2037.80, 2058.19, 2012.76, 2037.80
01/05/88, 2031.50, 2075.59, 2021.38, 2031.50
01/04/88, 2015.25, 2030.00, 1950.76, 2015.25
12/31/87, 1938.83, 1951.26, 1912.63, 1938.83
12/30/87, 1950.10, 1966.18, 1925.73, 1950.10
12/29/87, 1926.89, 1951.75, 1918.10, 1926.89
12/28/87, 1942.97, 1966.18, 1921.91, 1942.97
12/24/87, 1999.67, 2013.09, 1985.74, 1999.67
12/23/87, 2005.64, 2019.56, 1977.62, 2005.64
12/22/87, 1978.45, 1999.67, 1949.27, 1978.45
12/21/87, 1990.38, 2008.45, 1959.55, 1990.38
12/18/87, 1975.30, 1982.92, 1923.74, 1975.30
12/17/87, 1924.40, 1987.23, 1917.44, 1924.40
12/16/87, 1974.47, 1984.08, 1918.43, 1974.47
12/15/87, 1941.48, 1969.00, 1916.28, 1941.48
12/14/87, 1932.86, 1942.30, 1859.75, 1932.86
12/11/87, 1867.04, 1887.93, 1838.36, 1867.04
12/10/87, 1855.44, 1923.57, 1835.71, 1855.44
12/09/87, 1902.52, 1924.90, 1846.65, 1902.52
12/08/87, 1868.37, 1870.69, 1794.59, 1868.37
12/07/87, 1812.17, 1818.13, 1765.75, 1812.17
12/04/87, 1766.74, 1794.59, 1734.41, 1766.74
12/03/87, 1776.53, 1859.08, 1772.21, 1776.53
12/02/87, 1848.97, 1871.52, 1825.26, 1848.97
12/01/87, 1842.34, 1877.98, 1829.08, 1842.34
11/30/87, 1833.55, 1867.37, 1795.26, 1833.55
11/27/87, 1910.48, 1955.24, 1906.99, 1910.48
11/25/87, 1946.95, 1982.59, 1935.68, 1946.95
11/24/87, 1963.53, 1985.24, 1936.84, 1963.53
11/23/87, 1923.08, 1931.86, 1889.25, 1923.08
11/20/87, 1913.63, 1926.39, 1853.61, 1913.63
11/19/87, 1895.39, 1941.97, 1881.80, 1895.39
11/18/87, 1939.16, 1951.92, 1888.92, 1939.16
11/17/87, 1922.25, 1939.98, 1888.76, 1922.25
11/16/87, 1949.10, 1979.27, 1921.75, 1949.10
11/13/87, 1935.01, 1973.80, 1923.07, 1935.01
11/12/87, 1960.21, 1983.92, 1934.84, 1960.21
11/11/87, 1899.20, 1927.72, 1881.96, 1899.20
11/10/87, 1878.15, 1911.80, 1845.98, 1878.15
11/09/87, 1900.20, 1941.81, 1881.96, 1900.20
11/06/87, 1959.05, 2023.54, 1938.82, 1959.05
11/05/87, 1985.41, 2011.93, 1920.42, 1985.41
11/04/87, 1945.29, 1980.60, 1913.63, 1945.29
11/03/87, 1963.53, 1988.39, 1891.74, 1963.53
11/02/87, 2014.09, 2027.52, 1957.23, 2014.09
10/30/87, 1993.53, 2049.07, 1966.34, 1993.53
10/29/87, 1938.33, 1969.66, 1849.30, 1938.33
10/28/87, 1846.82, 1904.51, 1767.74, 1846.82
10/27/87, 1846.49, 1904.67, 1806.70, 1846.49
10/26/87, 1793.93, 1881.80, 1773.21, 1793.93
10/23/87, 1950.76, 1993.86, 1899.54, 1950.76
10/22/87, 1950.43, 2004.97, 1837.86, 1950.43
10/21/87, 2027.85, 2081.07, 1946.75, 2027.85
10/20/87, 1841.01, 2036.64, 1638.26, 1841.01
10/19/87, 1738.74, 2178.85, 1723.07, 1738.74
10/16/87, 2246.73, 2376.14, 2207.73, 2246.73
10/15/87, 2355.09, 2439.78, 2345.63, 2355.09
10/14/87, 2412.70, 2484.98, 2400.45, 2412.70
10/13/87, 2508.16, 2528.39, 2456.92, 2508.16
10/12/87, 2471.44, 2504.89, 2433.91, 2471.44
10/09/87, 2482.21, 2531.66, 2472.26, 2482.21
10/08/87, 2516.64, 2561.36, 2491.51, 2516.64
10/07/87, 2551.08, 2570.98, 2511.75, 2551.08
10/06/87, 2548.63, 2632.83, 2542.59, 2548.63
10/05/87, 2640.18, 2658.78, 2610.96, 2640.18
10/02/87, 2640.99, 2662.37, 2622.06, 2640.99
10/01/87, 2639.20, 2648.98, 2593.18, 2639.20
09/30/87, 2596.28, 2613.57, 2563.64, 2596.28
09/29/87, 2590.57, 2627.61, 2569.03, 2590.57
09/28/87, 2601.50, 2634.95, 2574.57, 2601.50
09/25/87, 2570.17, 2584.04, 2543.73, 2570.17
09/24/87, 2566.42, 2603.95, 2552.05, 2566.42
09/23/87, 2585.67, 2602.15, 2554.83, 2585.67
09/22/87, 2568.05, 2572.62, 2468.99, 2568.05
09/21/87, 2492.82, 2559.72, 2479.76, 2492.82
09/18/87, 2524.64, 2554.83, 2514.03, 2524.64
09/17/87, 2527.90, 2557.28, 2507.99, 2527.90
09/16/87, 2530.19, 2585.18, 2522.52, 2530.19
09/15/87, 2566.58, 2610.47, 2560.21, 2566.58
09/14/87, 2613.04, 2634.56, 2587.85, 2613.04
09/11/87, 2608.74, 2625.95, 2575.41, 2608.74
09/10/87, 2576.05, 2595.34, 2549.43, 2576.05
09/09/87, 2549.27, 2570.63, 2522.80, 2549.27
09/08/87, 2545.12, 2571.43, 2493.78, 2545.12
09/04/87, 2561.38, 2617.19, 2556.28, 2561.38
09/03/87, 2599.49, 2642.22, 2560.11, 2599.49
09/02/87, 2602.04, 2631.06, 2567.76, 2602.04
09/01/87, 2610.97, 2695.63, 2594.07, 2610.97
08/31/87, 2662.95, 2679.53, 2623.56, 2662.95
08/28/87, 2639.35, 2680.32, 2632.01, 2639.35
08/27/87, 2675.06, 2705.52, 2661.35, 2675.06
08/26/87, 2701.85, 2742.03, 2686.54, 2701.85
08/25/87, 2722.42, 2746.65, 2694.83, 2722.42
08/24/87, 2697.07, 2730.55, 2678.89, 2697.07
08/21/87, 2709.50, 2735.49, 2688.93, 2709.50
08/20/87, 2706.79, 2714.60, 2665.97, 2706.79
08/19/87, 2665.82, 2676.18, 2628.19, 2665.82
08/18/87, 2654.66, 2691.00, 2626.59, 2654.66
08/17/87, 2700.57, 2713.96, 2674.43, 2700.57
08/14/87, 2685.43, 2713.33, 2660.07, 2685.43
08/13/87, 2691.49, 2714.92, 2656.57, 2691.49
08/12/87, 2669.32, 2700.73, 2648.59, 2669.32
08/11/87, 2680.48, 2691.96, 2635.52, 2680.48
08/10/87, 2635.84, 2635.84, 2587.85, 2635.84
08/07/87, 2592.00, 2611.93, 2576.21, 2592.00
08/06/87, 2594.23, 2600.92, 2551.82, 2594.23
08/05/87, 2566.65, 2587.85, 2540.97, 2566.65
08/04/87, 2546.72, 2568.71, 2525.99, 2546.72
08/03/87, 2557.08, 2585.30, 2536.67, 2557.08
07/31/87, 2572.07, 2588.33, 2551.02, 2572.07
07/30/87, 2567.44, 2576.85, 2527.42, 2567.44
07/29/87, 2539.54, 2548.47, 2501.59, 2539.54
07/28/87, 2519.77, 2537.15, 2489.32, 2519.77
07/27/87, 2493.94, 2511.64, 2468.75, 2493.94
07/24/87, 2485.33, 2494.89, 2462.69, 2485.33
07/23/87, 2471.94, 2492.66, 2447.06, 2471.94
07/22/87, 2470.18, 2488.68, 2448.50, 2470.18
07/21/87, 2467.95, 2500.00, 2444.67, 2467.95
07/20/87, 2487.72, 2542.87, 2476.88, 2487.72
07/17/87, 2510.04, 2533.64, 2485.65, 2510.04
07/16/87, 2496.97, 2511.48, 2471.78, 2496.97
07/15/87, 2483.74, 2502.23, 2455.20, 2483.74
07/14/87, 2481.35, 2492.98, 2442.60, 2481.35
07/13/87, 2452.97, 2470.66, 2427.13, 2452.97
07/10/87, 2455.99, 2470.50, 2345.90, 2455.99
07/09/87, 2451.21, 2478.47, 2441.16, 2451.21
07/08/87, 2463.97, 2476.24, 2423.79, 2463.97
07/07/87, 2449.78, 2467.63, 2425.06, 2449.78
07/06/87, 2429.53, 2460.30, 2412.79, 2429.53
07/02/87, 2436.70, 2446.43, 2415.66, 2436.70
07/01/87, 2409.76, 2430.80, 2391.26, 2409.76
06/30/87, 2418.53, 2448.18, 2401.14, 2418.53
06/29/87, 2446.91, 2460.30, 2423.79, 2446.91
06/26/87, 2436.70, 2454.08, 2422.67, 2436.70
06/25/87, 2451.05, 2460.14, 2430.32, 2451.05
06/24/87, 2428.41, 2454.08, 2415.34, 2428.41
06/23/87, 2439.73, 2466.04, 2421.71, 2439.73
06/22/87, 2445.51, 2457.29, 2417.40, 2445.51
06/19/87, 2420.85, 2431.84, 2395.25, 2420.85
06/18/87, 2408.13, 2419.91, 2386.46, 2408.13
06/17/87, 2407.35, 2427.29, 2390.70, 2407.35
06/16/87, 2407.35, 2415.36, 2376.10, 2407.35
06/15/87, 2391.54, 2409.89, 2374.39, 2391.54
06/12/87, 2377.73, 2399.42, 2360.74, 2377.73
06/11/87, 2360.13, 2380.46, 2341.47, 2360.13
06/10/87, 2353.61, 2389.71, 2328.58, 2353.61
06/09/87, 2352.70, 2366.05, 2331.77, 2352.70
06/08/87, 2351.64, 2362.71, 2306.89, 2351.64
06/05/87, 2326.15, 2346.33, 2312.35, 2326.15
06/04/87, 2327.08, 2343.45, 2308.71, 2327.08
06/03/87, 2320.69, 2330.25, 2283.37, 2320.69
06/02/87, 2278.22, 2306.43, 2260.62, 2278.22
06/01/87, 2288.23, 2319.78, 2277.00, 2288.23
05/29/87, 2291.57, 2332.39, 2281.10, 2291.57
05/28/87, 2310.68, 2323.57, 2265.93, 2310.68
05/27/87, 2295.81, 2320.23, 2274.27, 2295.81
05/26/87, 2298.09, 2305.52, 2252.88, 2298.09
05/22/87, 2243.20, 2258.42, 2220.15, 2243.20
05/21/87, 2225.77, 2256.05, 2212.77, 2225.77
05/20/87, 2215.87, 2247.93, 2188.53, 2215.87
05/19/87, 2221.28, 2280.45, 2205.39, 2221.28
05/18/87, 2258.66, 2283.05, 2227.05, 2258.66
05/15/87, 2272.52, 2324.43, 2266.60, 2272.52
05/14/87, 2325.49, 2349.16, 2307.16, 2325.49
05/13/87, 2329.68, 2346.85, 2302.11, 2329.68
05/12/87, 2322.60, 2333.14, 2289.84, 2322.60
05/11/87, 2307.30, 2380.77, 2297.92, 2307.30
05/08/87, 2322.30, 2357.24, 2303.13, 2322.30
05/07/87, 2334.66, 2368.61, 2315.77, 2334.66
05/06/87, 2342.19, 2370.03, 2309.94, 2342.19
05/05/87, 2338.07, 2348.01, 2294.60, 2338.07
05/04/87, 2286.22, 2305.96, 2255.25, 2286.22
05/01/87, 2280.40, 2312.21, 2256.68, 2280.40
04/30/87, 2286.36, 2314.20, 2250.00, 2286.36
04/29/87, 2254.26, 2283.24, 2228.27, 2254.26
04/28/87, 2231.96, 2270.74, 2214.06, 2231.96
04/27/87, 2230.54, 2264.34, 2180.54, 2230.54
04/24/87, 2235.37, 2279.54, 2221.59, 2235.37
04/23/87, 2280.97, 2318.61, 2255.39, 2280.97
04/22/87, 2285.94, 2353.13, 2282.10, 2285.94
04/21/87, 2337.07, 2341.05, 2240.91, 2337.07
04/20/87, 2270.59, 2300.57, 2252.55, 2270.59
04/16/87, 2275.99, 2320.88, 2264.63, 2275.99
04/15/87, 2282.95, 2307.53, 2243.32, 2282.95
04/14/87, 2252.98, 2293.89, 2213.63, 2252.98
04/13/87, 2287.07, 2355.68, 2278.55, 2287.07
04/10/87, 2338.78, 2359.09, 2305.11, 2338.78
04/09/87, 2339.20, 2383.80, 2320.59, 2339.20
04/08/87, 2372.16, 2396.16, 2342.61, 2372.16
04/07/87, 2360.94, 2428.41, 2352.84, 2360.94
04/06/87, 2405.54, 2425.00, 2384.80, 2405.54
04/03/87, 2390.34, 2402.41, 2307.67, 2390.34
04/02/87, 2320.45, 2347.87, 2299.29, 2320.45
04/01/87, 2316.05, 2325.14, 2271.16, 2316.05
03/31/87, 2304.69, 2315.48, 2271.30, 2304.69
03/30/87, 2278.41, 2303.41, 2230.25, 2278.41
03/27/87, 2335.80, 2386.64, 2326.99, 2335.80
03/26/87, 2372.59, 2399.57, 2359.38, 2372.59
03/25/87, 2363.49, 2383.52, 2343.89, 2363.49
03/24/87, 2369.18, 2387.21, 2348.01, 2369.18
03/23/87, 2363.78, 2373.01, 2322.44, 2363.78
03/20/87, 2333.52, 2342.04, 2295.03, 2333.52
03/19/87, 2299.57, 2310.65, 2270.17, 2299.57
03/18/87, 2286.93, 2315.20, 2262.21, 2286.93
03/17/87, 2284.80, 2287.78, 2238.21, 2284.80
03/16/87, 2248.44, 2263.63, 2224.86, 2248.44
03/13/87, 2258.66, 2282.38, 2245.03, 2258.66
03/12/87, 2267.34, 2288.15, 2250.14, 2267.34
03/11/87, 2268.98, 2302.16, 2256.46, 2268.98
03/10/87, 2280.09, 2289.93, 2246.48, 2280.09
03/09/87, 2260.12, 2279.95, 2238.61, 2260.12
03/06/87, 2280.23, 2298.23, 2256.46, 2280.23
03/05/87, 2276.43, 2295.70, 2253.93, 2276.43
03/04/87, 2257.45, 2270.11, 2226.23, 2257.45
03/03/87, 2226.52, 2240.44, 2209.93, 2226.52
03/02/87, 2220.47, 2242.55, 2209.08, 2220.47
02/27/87, 2223.98, 2237.91, 2205.14, 2223.98
02/26/87, 2216.68, 2239.31, 2196.71, 2216.68
02/25/87, 2226.24, 2248.59, 2209.36, 2226.24
02/24/87, 2223.28, 2244.09, 2202.61, 2223.28
02/23/87, 2216.54, 2250.70, 2186.30, 2216.54
02/20/87, 2235.24, 2260.12, 2220.89, 2235.24
02/19/87, 2244.09, 2259.84, 2212.74, 2244.09
02/18/87, 2237.63, 2266.45, 2213.16, 2237.63
02/17/87, 2237.49, 2242.69, 2184.90, 2237.49
02/13/87, 2183.35, 2201.35, 2148.76, 2183.35
02/12/87, 2165.78, 2203.18, 2146.09, 2165.78
02/11/87, 2171.96, 2182.51, 2144.96, 2171.96
02/10/87, 2158.04, 2183.63, 2134.00, 2158.04
02/09/87, 2176.74, 2195.72, 2157.90, 2176.74
02/06/87, 2186.87, 2213.30, 2176.32, 2186.87
02/05/87, 2201.49, 2223.56, 2174.63, 2201.49
02/04/87, 2191.23, 2198.39, 2154.67, 2191.23
02/03/87, 2168.45, 2201.21, 2159.73, 2168.45
02/02/87, 2179.42, 2193.61, 2142.15, 2179.42
01/30/87, 2158.04, 2173.51, 2127.67, 2158.04
01/29/87, 2160.01, 2193.33, 2138.92, 2160.01
01/28/87, 2163.39, 2181.10, 2136.39, 2163.39
01/27/87, 2150.45, 2160.85, 2110.23, 2150.45
01/26/87, 2107.28, 2125.42, 2079.72, 2107.28
01/23/87, 2101.52, 2215.13, 2081.97, 2101.52
01/22/87, 2145.67, 2151.86, 2083.38, 2145.67
01/21/87, 2094.06, 2125.14, 2079.02, 2094.06
01/20/87, 2104.47, 2131.61, 2082.54, 2104.47
01/19/87, 2102.50, 2112.48, 2051.32, 2102.50
01/16/87, 2076.63, 2099.69, 2054.55, 2076.63
01/15/87, 2070.73, 2093.08, 2030.79, 2070.73
01/14/87, 2035.01, 2046.26, 2003.93, 2035.01
01/13/87, 2012.94, 2027.14, 1994.52, 2012.94
01/12/87, 2009.42, 2022.07, 1987.63, 2009.42
01/09/87, 2005.91, 2021.65, 1988.61, 2005.91
01/08/87, 2002.25, 2014.48, 1975.81, 2002.25
01/07/87, 1993.95, 2003.09, 1965.69, 1993.95
01/06/87, 1974.83, 1993.81, 1961.89, 1974.83
01/05/87, 1971.32, 1980.73, 1936.59, 1971.32
01/02/87, 1927.31, 1933.49, 1897.36, 1927.31
12/31/86, 1895.95, 1920.41, 1885.40, 1895.95
12/30/86, 1908.61, 1920.61, 1894.74, 1908.61
12/29/86, 1912.12, 1931.37, 1904.62, 1912.12
12/26/86, 1930.40, 1939.02, 1920.15, 1930.40
12/24/86, 1926.88, 1937.50, 1910.13, 1926.88
12/23/86, 1914.37, 1933.75, 1902.25, 1914.37
12/22/86, 1926.18, 1938.80, 1907.80, 1926.18
12/19/86, 1928.85, 1935.10, 1899.98, 1928.85
12/18/86, 1912.82, 1926.95, 1900.20, 1912.82
12/17/86, 1918.31, 1937.56, 1909.56, 1918.31
12/16/86, 1936.16, 1942.91, 1912.41, 1936.16
12/15/86, 1922.81, 1925.31, 1890.93, 1922.81
12/12/86, 1912.26, 1932.01, 1904.51, 1912.26
12/11/86, 1923.65, 1947.40, 1904.90, 1923.65
12/10/86, 1932.93, 1942.93, 1908.43, 1932.93
12/09/86, 1916.90, 1939.77, 1909.90, 1916.90
12/08/86, 1930.26, 1946.63, 1907.01, 1930.26
12/05/86, 1924.78, 1950.15, 1911.78, 1924.78
12/04/86, 1939.68, 1963.18, 1930.30, 1939.68
12/03/86, 1947.27, 1971.64, 1934.02, 1947.27
12/02/86, 1955.57, 1958.70, 1923.70, 1955.57
12/01/86, 1912.54, 1915.79, 1880.66, 1912.54
11/28/86, 1914.23, 1923.48, 1903.86, 1914.23
11/26/86, 1916.76, 1926.38, 1894.51, 1916.76
11/25/86, 1912.12, 1922.75, 1890.12, 1912.12
11/24/86, 1906.07, 1921.32, 1879.07, 1906.07
11/21/86, 1893.56, 1901.81, 1861.68, 1893.56
11/20/86, 1860.66, 1866.16, 1828.78, 1860.66
11/19/86, 1826.63, 1838.00, 1797.13, 1826.63
11/18/86, 1817.21, 1849.09, 1806.59, 1817.21
11/17/86, 1860.52, 1880.27, 1846.77, 1860.52
11/14/86, 1873.59, 1883.47, 1848.34, 1873.59
11/13/86, 1862.20, 1894.08, 1857.33, 1862.20
11/12/86, 1893.70, 1909.20, 1877.08, 1893.70
11/11/86, 1895.95, 1904.95, 1882.45, 1895.95
11/10/86, 1892.29, 1900.91, 1871.29, 1892.29
11/07/86, 1886.53, 1899.40, 1870.78, 1886.53
11/06/86, 1891.59, 1907.47, 1868.97, 1891.59
11/05/86, 1899.04, 1911.04, 1876.54, 1899.04
11/04/86, 1892.44, 1901.94, 1873.94, 1892.44
11/03/86, 1894.26, 1902.26, 1870.88, 1894.26
10/31/86, 1877.81, 1891.68, 1858.18, 1877.81
10/30/86, 1878.37, 1894.62, 1862.87, 1878.37
10/29/86, 1851.80, 1863.30, 1834.55, 1851.80
10/28/86, 1845.47, 1863.47, 1831.10, 1845.47
10/27/86, 1841.82, 1850.07, 1817.57, 1841.82
10/24/86, 1832.26, 1851.63, 1821.76, 1832.26
10/23/86, 1834.93, 1844.93, 1807.05, 1834.93
10/22/86, 1808.35, 1821.98, 1793.60, 1808.35
10/21/86, 1805.68, 1822.93, 1792.05, 1805.68
10/20/86, 1811.02, 1826.52, 1793.89, 1811.02
10/17/86, 1837.04, 1844.79, 1817.16, 1837.04
10/16/86, 1836.19, 1852.57, 1819.44, 1836.19
10/15/86, 1831.69, 1835.69, 1799.82, 1831.69
10/14/86, 1800.20, 1816.45, 1783.33, 1800.20
10/13/86, 1798.37, 1806.87, 1781.50, 1798.37
10/10/86, 1793.17, 1806.29, 1781.04, 1793.17
10/09/86, 1796.82, 1824.20, 1785.95, 1796.82
10/08/86, 1803.85, 1812.35, 1772.23, 1803.85
10/07/86, 1784.45, 1799.33, 1765.20, 1784.45
10/06/86, 1784.45, 1794.83, 1763.45, 1784.45
10/03/86, 1774.18, 1806.05, 1761.30, 1774.18
10/02/86, 1781.21, 1796.46, 1767.71, 1781.21
10/01/86, 1782.90, 1805.77, 1762.65, 1782.90
09/30/86, 1767.58, 1790.33, 1750.21, 1767.58
09/29/86, 1755.20, 1768.95, 1733.08, 1755.20
09/26/86, 1769.69, 1788.07, 1750.19, 1769.69
09/25/86, 1768.56, 1800.43, 1753.81, 1768.56
09/24/86, 1803.29, 1819.91, 1786.29, 1803.29
09/23/86, 1797.81, 1809.68, 1778.56, 1797.81
09/22/86, 1793.45, 1797.70, 1761.70, 1793.45
09/19/86, 1762.65, 1783.02, 1747.65, 1762.65
09/18/86, 1774.10, 1789.85, 1748.10, 1774.10
09/17/86, 1769.40, 1799.27, 1757.90, 1769.40
09/16/86, 1778.54, 1784.91, 1746.66, 1778.54
09/15/86, 1767.58, 1786.96, 1746.21, 1767.58
09/12/86, 1758.72, 1790.60, 1733.60, 1758.72
09/11/86, 1792.89, 1824.76, 1781.14, 1792.89
09/10/86, 1879.50, 1897.50, 1863.13, 1879.50
09/09/86, 1884.14, 1909.39, 1873.89, 1884.14
09/08/86, 1888.64, 1907.01, 1866.89, 1888.64
09/05/86, 1899.75, 1931.63, 1890.25, 1899.75
09/04/86, 1919.71, 1927.84, 1887.84, 1919.71
09/03/86, 1881.33, 1888.21, 1852.83, 1881.33
09/02/86, 1870.36, 1902.24, 1857.61, 1870.36
08/29/86, 1898.34, 1913.84, 1883.47, 1898.34
08/28/86, 1900.17, 1912.17, 1882.79, 1900.17
08/27/86, 1904.53, 1918.53, 1887.90, 1904.53
08/26/86, 1904.25, 1911.25, 1872.38, 1904.25
08/25/86, 1871.77, 1893.39, 1860.52, 1871.77
08/22/86, 1880.80, 1898.05, 1868.17, 1880.80
08/21/86, 1881.19, 1899.44, 1864.94, 1881.19
08/20/86, 1881.33, 1889.33, 1850.08, 1881.33
08/19/86, 1862.91, 1880.16, 1846.91, 1862.91
08/18/86, 1869.52, 1875.02, 1842.77, 1869.52
08/15/86, 1855.60, 1863.60, 1829.10, 1855.60
08/14/86, 1844.91, 1859.78, 1832.66, 1844.91
08/13/86, 1844.49, 1860.62, 1822.99, 1844.49
08/12/86, 1835.49, 1840.49, 1804.49, 1835.49
08/11/86, 1811.16, 1824.66, 1779.41, 1811.16
08/08/86, 1782.62, 1800.12, 1769.75, 1782.62
08/07/86, 1786.28, 1801.90, 1766.28, 1786.28
08/06/86, 1779.53, 1788.65, 1759.90, 1779.53
08/05/86, 1777.00, 1800.13, 1766.88, 1777.00
08/04/86, 1769.97, 1785.10, 1738.10, 1769.97
08/01/86, 1763.54, 1788.79, 1753.16, 1763.54
07/31/86, 1775.31, 1794.18, 1764.31, 1775.31
07/30/86, 1779.39, 1794.14, 1747.51, 1779.39
07/29/86, 1766.87, 1788.87, 1753.00, 1766.87
07/28/86, 1773.90, 1805.77, 1760.27, 1773.90
07/25/86, 1810.04, 1821.54, 1791.16, 1810.04
07/24/86, 1791.62, 1806.75, 1778.75, 1791.62
07/23/86, 1798.37, 1813.62, 1780.12, 1798.37
07/22/86, 1795.13, 1810.38, 1769.13, 1795.13
07/21/86, 1779.11, 1792.49, 1753.99, 1779.11
07/18/86, 1777.98, 1807.36, 1754.73, 1777.98
07/17/86, 1781.78, 1802.65, 1762.15, 1781.78
07/16/86, 1774.18, 1794.18, 1759.80, 1774.18
07/15/86, 1768.70, 1800.58, 1760.20, 1768.70
07/14/86, 1793.45, 1816.45, 1785.33, 1793.45
07/11/86, 1821.43, 1840.93, 1810.93, 1821.43
07/10/86, 1831.83, 1842.83, 1799.96, 1831.83
07/09/86, 1826.07, 1839.57, 1807.70, 1826.07
07/08/86, 1820.73, 1834.36, 1795.11, 1820.73
07/07/86, 1839.00, 1870.88, 1834.13, 1839.00
07/03/86, 1900.87, 1918.50, 1887.25, 1900.87
07/02/86, 1909.03, 1922.65, 1891.40, 1909.03
07/01/86, 1903.54, 1911.16, 1878.54, 1903.54
06/30/86, 1892.72, 1907.60, 1876.22, 1892.72
06/27/86, 1885.26, 1898.88, 1871.38, 1885.26
06/26/86, 1880.20, 1897.20, 1867.45, 1880.20
06/25/86, 1885.05, 1903.30, 1870.42, 1885.05
06/24/86, 1875.55, 1891.67, 1854.05, 1875.55
06/23/86, 1864.26, 1883.38, 1853.51, 1864.26
06/20/86, 1879.54, 1882.79, 1847.66, 1879.54
06/19/86, 1855.86, 1883.11, 1851.49, 1855.86
06/18/86, 1868.94, 1881.57, 1843.82, 1868.94
06/17/86, 1865.78, 1886.90, 1854.03, 1865.78
06/16/86, 1871.77, 1890.52, 1863.39, 1871.77
06/13/86, 1874.19, 1883.19, 1843.94, 1874.19
06/12/86, 1838.13, 1851.75, 1826.38, 1838.13
06/11/86, 1846.07, 1854.57, 1825.82, 1846.07
06/10/86, 1837.19, 1852.69, 1816.07, 1837.19
06/09/86, 1840.15, 1872.02, 1833.90, 1840.15
06/06/86, 1885.90, 1894.27, 1866.15, 1885.90
06/05/86, 1879.44, 1880.69, 1851.19, 1879.44
06/04/86, 1863.29, 1881.91, 1845.54, 1863.29
06/03/86, 1870.43, 1875.43, 1845.68, 1870.43
06/02/86, 1861.95, 1886.08, 1845.58, 1861.95
05/30/86, 1876.71, 1898.21, 1857.96, 1876.71
05/29/86, 1882.35, 1892.85, 1857.48, 1882.35
05/28/86, 1878.28, 1891.78, 1852.03, 1878.28
05/27/86, 1853.03, 1856.28, 1823.53, 1853.03
05/23/86, 1823.29, 1842.04, 1805.29, 1823.29
05/22/86, 1806.30, 1813.67, 1774.42, 1806.30
05/21/86, 1775.17, 1798.54, 1766.67, 1775.17
05/20/86, 1783.98, 1788.36, 1752.11, 1783.98
05/19/86, 1758.18, 1769.80, 1746.55, 1758.18
05/16/86, 1759.67, 1775.67, 1749.92, 1759.67
05/15/86, 1774.68, 1806.55, 1767.05, 1774.68
05/14/86, 1808.28, 1815.15, 1776.40, 1808.28
05/13/86, 1785.34, 1803.97, 1772.09, 1785.34
05/12/86, 1787.33, 1804.21, 1775.83, 1787.33
05/09/86, 1789.43, 1797.05, 1767.80, 1789.43
05/08/86, 1786.21, 1797.84, 1768.59, 1786.21
05/07/86, 1775.30, 1790.05, 1755.30, 1775.30
05/06/86, 1787.95, 1803.20, 1775.95, 1787.95
05/05/86, 1793.77, 1800.27, 1771.02, 1793.77
05/02/86, 1774.68, 1795.80, 1763.18, 1774.68
05/01/86, 1777.78, 1796.78, 1761.15, 1777.78
04/30/86, 1783.98, 1815.86, 1777.98, 1783.98
04/29/86, 1825.89, 1856.14, 1813.14, 1825.89
04/28/86, 1843.75, 1852.88, 1817.75, 1843.75
