Date,MT Close,WSJ Close,Open,High,Low,Yahoo Close,Volume,Close
2004-10-05,10177.68,10177.68,10216.759765625,10221.1103515625,10158.0703125,10177.6796875,224410000.0,10177.6796875
2004-10-06,10239.92,10239.92,10170.7001953125,10240.1396484375,10157.990234375,10239.919921875,232020000.0,10239.919921875
2004-10-07,10125.4,10125.4,10239.83984375,10240.9501953125,10124.51953125,10125.400390625,275340000.0,10125.400390625
2004-10-08,10055.2,10055.2,10124.1103515625,10148.0400390625,10036.3203125,10055.2001953125,228590000.0,10055.2001953125
2004-10-11,10081.97,10081.97,10056.08984375,10098.7802734375,10056.08984375,10081.9697265625,157180000.0,10081.9697265625
2004-10-12,10077.18,10077.18,10080.419921875,10102.330078125,10017.150390625,10077.1796875,215820000.0,10077.1796875
2004-10-13,10002.33,10002.33,10085.2099609375,10127.169921875,9957.7900390625,10002.330078125,276800000.0,10002.330078125
2004-10-14,9894.45,9894.45,10002.5400390625,10003.3603515625,9875.1298828125,9894.4501953125,268650000.0,9894.4501953125
2004-10-15,9933.38,9933.38,9895.6298828125,9982.7099609375,9895.5498046875,9933.3798828125,317590000.0,9933.3798828125
2004-10-18,9956.32,9956.32,9932.98046875,9960.150390625,9861.6298828125,9956.3203125,227840000.0,9956.3203125
2004-10-19,9897.62,9897.62,9958.3798828125,10020.5498046875,9894.8896484375,9897.6201171875,264220000.0,9897.6201171875
2004-10-20,9886.93,9886.93,9895.1904296875,9895.7001953125,9804.1904296875,9886.9296875,272670000.0,9886.9296875
2004-10-21,9865.76,9865.76,9884.650390625,9903.150390625,9800.8701171875,9865.759765625,272050000.0,9865.759765625
2004-10-22,9757.81,9757.81,9863.849609375,9883.25,9753.01953125,9757.8095703125,258220000.0,9757.8095703125
2004-10-25,9749.99,9749.99,9757.2197265625,9777.8701171875,9708.400390625,9749.990234375,233370000.0,9749.990234375
2004-10-26,9888.48,9888.48,9750.58984375,9888.48046875,9749.5498046875,9888.48046875,273770000.0,9888.48046875
2004-10-27,10002.03,10002.03,9888.25,10018.5498046875,9841.9501953125,10002.0302734375,256200000.0,10002.0302734375
2004-10-28,10004.54,10004.54,9998.9404296875,10044.9501953125,9952.48046875,10004.5400390625,254490000.0,10004.5400390625
2004-10-29,10027.47,10027.47,10004.6904296875,10044.1396484375,9990.830078125,10027.4697265625,262950000.0,10027.4697265625
2004-11-01,10054.39,10054.39,10028.73046875,10076.58984375,10010.150390625,10054.3896484375,267040000.0,10054.3896484375
2004-11-02,10035.73,10035.73,10053.8701171875,10132.990234375,10011.1796875,10035.73046875,369480000.0,10035.73046875
2004-11-03,10137.05,10137.05,10037.5,10215.509765625,10037.4296875,10137.0498046875,332790000.0,10137.0498046875
2004-11-04,10314.76,10314.76,10132.48046875,10318.23046875,10127.98046875,10314.759765625,365770000.0,10314.759765625
2004-11-05,10387.54,10387.54,10317.0498046875,10416.669921875,10316.98046875,10387.5400390625,325770000.0,10387.5400390625
2004-11-08,10391.31,10391.31,10385.150390625,10405.6904296875,10361.4404296875,10391.3095703125,258040000.0,10391.3095703125
2004-11-09,10386.37,10386.37,10387.6201171875,10427.8095703125,10368.58984375,10386.3701171875,248430000.0,10386.3701171875
2004-11-10,10385.48,10385.48,10378.58984375,10439.400390625,10378.58984375,10385.48046875,281290000.0,10385.48046875
2004-11-11,10469.84,10469.84,10386.9501953125,10486.650390625,10386.9501953125,10469.83984375,254080000.0,10469.83984375
2004-11-12,10539.01,10539.01,10469.2099609375,10539.599609375,10460.400390625,10539.009765625,322250000.0,10539.009765625
2004-11-15,10550.24,10550.24,10541.8896484375,10563.01953125,10517.1298828125,10550.240234375,266460000.0,10550.240234375
2004-11-16,10487.65,10487.65,10549.7900390625,10549.7900390625,10477.9501953125,10487.650390625,237060000.0,10487.650390625
2004-11-17,10549.57,10549.57,10481.830078125,10602.849609375,10481.830078125,10549.5703125,295230000.0,10549.5703125
2004-11-18,10572.55,10572.55,10549.2001953125,10585.259765625,10547.3896484375,10572.5498046875,242230000.0,10572.5498046875
2004-11-19,10456.91,10456.91,10571.6298828125,10573.740234375,10438.580078125,10456.91015625,275340000.0,10456.91015625
2004-11-22,10489.42,10489.42,10455.73046875,10508.0400390625,10432.009765625,10489.419921875,240410000.0,10489.419921875
2004-11-23,10492.6,10492.6,10486.6904296875,10514.990234375,10436.3798828125,10492.599609375,254780000.0,10492.599609375
2004-11-24,10520.31,10520.31,10493.8603515625,10527.400390625,10482.259765625,10520.3095703125,204070000.0,10520.3095703125
2004-11-26,10522.23,10522.23,10518.6904296875,10543.2900390625,10508.5595703125,10522.23046875,91510000.0,10522.23046875
2004-11-29,10475.9,10475.9,10520.6396484375,10557.41015625,10417.080078125,10475.900390625,247670000.0,10475.900390625
2004-11-30,10428.02,10428.02,10475.26953125,10483.1396484375,10428.01953125,10428.01953125,286900000.0,10428.01953125
2004-12-01,10590.22,10590.22,10425.7998046875,10590.2197265625,10425.759765625,10590.2197265625,307970000.0,10590.2197265625
2004-12-02,10585.12,10585.12,10590.4404296875,10629.16015625,10544.76953125,10585.1201171875,296050000.0,10585.1201171875
2004-12-03,10592.21,10592.21,10597.900390625,10643.0498046875,10560.580078125,10592.2099609375,286270000.0,10592.2099609375
2004-12-06,10547.06,10547.06,10591.3203125,10591.990234375,10526.8203125,10547.0595703125,218660000.0,10547.0595703125
2004-12-07,10440.58,10440.58,10546.7998046875,10567.16015625,10440.3603515625,10440.580078125,258710000.0,10440.580078125
2004-12-08,10494.23,10494.23,10438.76953125,10506.849609375,10438.66015625,10494.23046875,247020000.0,10494.23046875
2004-12-09,10552.82,10552.82,10492.4501953125,10562.509765625,10418.6298828125,10552.8203125,278740000.0,10552.8203125
2004-12-10,10543.22,10543.22,10552.16015625,10575.580078125,10522.6796875,10543.2197265625,242290000.0,10543.2197265625
2004-12-13,10638.32,10638.32,10543.4404296875,10642.5302734375,10543.2099609375,10638.3203125,257530000.0,10638.3203125
2004-12-14,10676.45,10676.45,10640.5302734375,10695.0703125,10621.0302734375,10676.4501953125,303800000.0,10676.4501953125
2004-12-15,10691.45,10691.45,10675.7099609375,10706.16015625,10636.4697265625,10691.4501953125,305010000.0,10691.4501953125
2004-12-16,10705.64,10705.64,10691.7099609375,10726.849609375,10661.669921875,10705.6396484375,293600000.0,10705.6396484375
2004-12-17,10649.92,10649.92,10704.830078125,10739.330078125,10641.8798828125,10649.919921875,619180000.0,10649.919921875
2004-12-20,10661.6,10661.6,10652.1396484375,10735.26953125,10652.0703125,10661.599609375,298650000.0,10661.599609375
2004-12-21,10759.43,10759.43,10661.8896484375,10765.26953125,10661.8896484375,10759.4296875,294880000.0,10759.4296875
2004-12-22,10815.89,10815.89,10752.33984375,10822.6796875,10739.1904296875,10815.8896484375,252910000.0,10815.8896484375
2004-12-23,10827.12,10827.12,10815.0,10864.669921875,10809.5302734375,10827.1201171875,193270000.0,10827.1201171875
2004-12-27,10776.13,10776.13,10828.009765625,10868.0703125,10776.1298828125,10776.1298828125,170140000.0,10776.1298828125
2004-12-28,10854.54,10854.54,10776.0595703125,10859.0400390625,10773.919921875,10854.5400390625,169870000.0,10854.5400390625
2004-12-29,10829.19,10829.19,10853.7197265625,10853.7197265625,10795.5703125,10829.1904296875,162830000.0,10829.1904296875
2004-12-30,10800.3,10800.3,10829.1201171875,10850.1796875,10799.7099609375,10800.2998046875,146210000.0,10800.2998046875
2004-12-31,10783.01,10783.01,10800.2998046875,10832.51953125,10781.009765625,10783.009765625,141140000.0,10783.009765625
2005-01-03,10729.43,10729.43,10783.75,10867.3896484375,10710.0703125,10729.4296875,270620000.0,10729.4296875
2005-01-04,10630.78,10630.78,10727.8095703125,10769.5595703125,10605.150390625,10630.7802734375,293280000.0,10630.7802734375
2005-01-05,10597.83,10597.83,10629.5302734375,10684.4296875,10597.75,10597.830078125,263550000.0,10597.830078125
2005-01-06,10622.88,10622.88,10593.1904296875,10667.580078125,10589.330078125,10622.8798828125,232850000.0,10622.8798828125
2005-01-07,10603.96,10603.96,10624.7998046875,10653.25,10571.740234375,10603.9599609375,283770000.0,10603.9599609375
2005-01-10,10621.03,10621.03,10603.4404296875,10663.740234375,10582.3798828125,10621.0302734375,279500000.0,10621.0302734375
2005-01-11,10556.22,10556.22,10619.76953125,10619.76953125,10531.5400390625,10556.2197265625,292050000.0,10556.2197265625
2005-01-12,10617.78,10617.78,10561.3203125,10622.8798828125,10499.4697265625,10617.7802734375,293140000.0,10617.7802734375
2005-01-13,10505.83,10505.83,10617.41015625,10618.150390625,10485.73046875,10505.830078125,271180000.0,10505.830078125
2005-01-14,10558.0,10558.0,10506.7099609375,10567.009765625,10503.759765625,10558.0,223070000.0,10558.0
2005-01-18,10628.79,10628.79,10554.23046875,10628.9404296875,10500.580078125,10628.7900390625,267680000.0,10628.7900390625
2005-01-19,10539.97,10539.97,10626.0498046875,10626.2802734375,10536.490234375,10539.9697265625,242250000.0,10539.9697265625
2005-01-20,10471.47,10471.47,10538.900390625,10546.76953125,10457.9404296875,10471.4697265625,242810000.0,10471.4697265625
2005-01-21,10392.99,10392.99,10471.98046875,10512.1796875,10390.849609375,10392.990234375,275680000.0,10392.990234375
2005-01-24,10368.61,10368.61,10393.580078125,10442.8701171875,10368.6103515625,10368.6103515625,259170000.0,10368.6103515625
2005-01-25,10461.56,10461.56,10369.419921875,10509.830078125,10369.419921875,10461.5595703125,260720000.0,10461.5595703125
2005-01-26,10498.59,10498.59,10463.1904296875,10531.990234375,10463.1904296875,10498.58984375,247140000.0,10498.58984375
2005-01-27,10467.4,10467.4,10498.1396484375,10498.1396484375,10429.9404296875,10467.400390625,269690000.0,10467.400390625
2005-01-28,10427.2,10427.2,10470.580078125,10488.3896484375,10386.5595703125,10427.2001953125,358720000.0,10427.2001953125
2005-01-31,10489.94,10489.94,10428.759765625,10510.1904296875,10428.759765625,10489.9404296875,298060000.0,10489.9404296875
2005-02-01,10551.94,10551.94,10489.7197265625,10570.259765625,10489.6396484375,10551.9404296875,283800000.0,10551.9404296875
2005-02-02,10596.79,10596.79,10551.0498046875,10616.3701171875,10544.48046875,10596.7900390625,279860000.0,10596.7900390625
2005-02-03,10593.1,10593.1,10592.2099609375,10601.150390625,10550.08984375,10593.099609375,229000000.0,10593.099609375
2005-02-04,10716.13,10716.13,10593.169921875,10723.8896484375,10586.8896484375,10716.1298828125,246270000.0,10716.1298828125
2005-02-07,10715.76,10715.76,10715.759765625,10733.5,10699.73046875,10715.759765625,218040000.0,10715.759765625
2005-02-08,10724.63,10724.63,10712.509765625,10744.509765625,10695.9599609375,10724.6298828125,244710000.0,10724.6298828125
2005-02-09,10664.11,10664.11,10717.759765625,10741.5498046875,10660.419921875,10664.1103515625,310030000.0,10664.1103515625
2005-02-10,10749.61,10749.61,10665.0,10763.9404296875,10664.330078125,10749.6103515625,254150000.0,10749.6103515625
2005-02-11,10796.01,10796.01,10742.919921875,10829.1904296875,10703.4296875,10796.009765625,263370000.0,10796.009765625
2005-02-14,10791.13,10791.13,10795.7197265625,10802.2900390625,10773.1796875,10791.1298828125,215370000.0,10791.1298828125
2005-02-15,10837.32,10837.32,10791.0595703125,10852.3896484375,10779.3095703125,10837.3203125,241500000.0,10837.3203125
2005-02-16,10834.88,10834.88,10832.0302734375,10853.4296875,10794.16015625,10834.8798828125,256940000.0,10834.8798828125
2005-02-17,10754.26,10754.26,10835.0302734375,10841.16015625,10752.33984375,10754.259765625,257860000.0,10754.259765625
2005-02-18,10785.22,10785.22,10755.150390625,10792.01953125,10730.3203125,10785.2197265625,335660000.0,10785.2197265625
2005-02-22,10611.2,10611.2,10783.3798828125,10783.4501953125,10610.5400390625,10611.2001953125,340910000.0,10611.2001953125
2005-02-23,10673.79,10673.79,10609.2802734375,10700.6904296875,10608.98046875,10673.7900390625,268490000.0,10673.7900390625
2005-02-24,10748.79,10748.79,10672.240234375,10755.740234375,10647.33984375,10748.7900390625,257340000.0,10748.7900390625
2005-02-25,10841.6,10841.6,10748.419921875,10845.599609375,10735.76953125,10841.599609375,247140000.0,10841.599609375
2005-02-28,10766.23,10766.23,10842.0498046875,10842.0498046875,10730.4697265625,10766.23046875,288160000.0,10766.23046875
2005-03-01,10830.0,10830.0,10769.0400390625,10849.1396484375,10769.0400390625,10830.0,247210000.0,10830.0
2005-03-02,10811.97,10811.97,10825.6796875,10869.830078125,10774.2900390625,10811.9697265625,235950000.0,10811.9697265625
2005-03-03,10833.03,10833.03,10812.26953125,10869.169921875,10767.1904296875,10833.0302734375,233480000.0,10833.0302734375
2005-03-04,10940.55,10940.55,10834.509765625,10962.419921875,10834.2900390625,10940.5498046875,240210000.0,10940.5498046875
2005-03-07,10936.86,10936.86,10940.5498046875,10984.4599609375,10931.4599609375,10936.8603515625,229120000.0,10936.8603515625
2005-03-08,10912.62,10912.62,10935.599609375,10952.4501953125,10900.1298828125,10912.6201171875,205970000.0,10912.6201171875
2005-03-09,10805.62,10805.62,10912.3203125,10923.1796875,10802.0595703125,10805.6201171875,267970000.0,10805.6201171875
2005-03-10,10851.51,10851.51,10806.2802734375,10875.51953125,10780.349609375,10851.509765625,224040000.0,10851.509765625
2005-03-11,10774.36,10774.36,10845.2998046875,10872.349609375,10758.5498046875,10774.3603515625,243050000.0,10774.3603515625
2005-03-14,10804.51,10804.51,10773.919921875,10805.4697265625,10754.41015625,10804.509765625,237050000.0,10804.509765625
2005-03-15,10745.1,10745.1,10804.2900390625,10838.650390625,10745.099609375,10745.099609375,237710000.0,10745.099609375
2005-03-16,10633.07,10633.07,10741.6298828125,10741.6298828125,10612.3798828125,10633.0703125,278620000.0,10633.0703125
2005-03-17,10626.35,10626.35,10633.2998046875,10658.6396484375,10598.33984375,10626.349609375,228160000.0,10626.349609375
2005-03-18,10629.67,10629.67,10627.830078125,10653.6904296875,10557.0400390625,10629.669921875,531670000.0,10629.669921875
2005-03-21,10565.39,10565.39,10629.900390625,10630.490234375,10534.0595703125,10565.3896484375,254560000.0,10565.3896484375
2005-03-22,10470.51,10470.51,10565.3896484375,10609.9501953125,10470.2802734375,10470.509765625,308690000.0,10470.509765625
2005-03-23,10456.02,10456.02,10470.580078125,10497.419921875,10430.5302734375,10456.01953125,327490000.0,10456.01953125
2005-03-24,10442.87,10442.87,10457.0595703125,10518.6298828125,10442.8701171875,10442.8701171875,238110000.0,10442.8701171875
2005-03-28,10485.65,10485.65,10444.1298828125,10533.5498046875,10439.990234375,10485.650390625,213820000.0,10485.650390625
2005-03-29,10405.7,10405.7,10485.650390625,10520.83984375,10396.240234375,10405.7001953125,301970000.0,10405.7001953125
2005-03-30,10540.93,10540.93,10405.76953125,10544.1796875,10404.8095703125,10540.9296875,276060000.0,10540.9296875
2005-03-31,10503.76,10503.76,10541.58984375,10542.0400390625,10490.3798828125,10503.759765625,259250000.0,10503.759765625
2005-04-01,10404.3,10404.3,10504.5703125,10568.9296875,10381.01953125,10404.2998046875,318810000.0,10404.2998046875
2005-04-04,10421.14,10421.14,10401.7099609375,10444.2802734375,10356.7099609375,10421.1396484375,293800000.0,10421.1396484375
2005-04-05,10458.46,10458.46,10421.1396484375,10476.490234375,10419.4404296875,10458.4599609375,271690000.0,10458.4599609375
2005-04-06,10486.02,10486.02,10453.4501953125,10526.0,10453.3798828125,10486.01953125,237570000.0,10486.01953125
2005-04-07,10546.32,10546.32,10485.8798828125,10557.1103515625,10476.7099609375,10546.3203125,283340000.0,10546.3203125
2005-04-08,10461.34,10461.34,10546.3203125,10553.5595703125,10460.4599609375,10461.33984375,201110000.0,10461.33984375
2005-04-11,10448.56,10448.56,10462.080078125,10482.1796875,10438.4404296875,10448.5595703125,192720000.0,10448.5595703125
2005-04-12,10507.97,10507.97,10448.6298828125,10529.76953125,10360.919921875,10507.9697265625,267070000.0,10507.9697265625
2005-04-13,10403.93,10403.93,10507.4501953125,10521.0595703125,10379.7001953125,10403.9296875,274850000.0,10403.9296875
2005-04-14,10278.75,10278.75,10403.7099609375,10417.8896484375,10273.4296875,10278.75,303780000.0,10278.75
2005-04-15,10087.51,10087.51,10276.6103515625,10278.5302734375,10076.5703125,10087.509765625,417360000.0,10087.509765625
2005-04-18,10071.25,10071.25,10088.5400390625,10105.3896484375,10020.9296875,10071.25,301220000.0,10071.25
2005-04-19,10127.41,10127.41,10071.5498046875,10156.5302734375,10071.5498046875,10127.41015625,285960000.0,10127.41015625
2005-04-20,10012.36,10012.36,10131.1796875,10186.4501953125,10000.4599609375,10012.3603515625,323910000.0,10012.3603515625
2005-04-21,10218.6,10218.6,10010.509765625,10218.599609375,10010.509765625,10218.599609375,287550000.0,10218.599609375
2005-04-22,10157.71,10157.71,10218.599609375,10219.33984375,10069.919921875,10157.7099609375,273540000.0,10157.7099609375
2005-04-25,10242.47,10242.47,10158.51953125,10260.2001953125,10158.51953125,10242.4697265625,231210000.0,10242.4697265625
2005-04-26,10151.13,10151.13,10240.990234375,10263.599609375,10150.990234375,10151.1298828125,255270000.0,10151.1298828125
2005-04-27,10198.8,10198.8,10150.3203125,10219.5595703125,10079.4501953125,10198.7998046875,248390000.0,10198.7998046875
2005-04-28,10070.37,10070.37,10194.580078125,10194.580078125,10070.1396484375,10070.3701171875,279300000.0,10070.3701171875
2005-04-29,10192.51,10192.51,10070.3701171875,10196.3603515625,10048.1201171875,10192.509765625,303790000.0,10192.509765625
2005-05-02,10251.7,10251.7,10192.0,10258.4296875,10188.0703125,10251.7001953125,239610000.0,10251.7001953125
2005-05-03,10256.95,10256.95,10251.0400390625,10304.5400390625,10208.0302734375,10256.9501953125,277710000.0,10256.9501953125
2005-05-04,10384.64,10384.64,10255.25,10392.4697265625,10255.25,10384.6396484375,275240000.0,10384.6396484375
2005-05-05,10340.38,10340.38,10384.490234375,10405.76953125,10296.48046875,10340.3798828125,236460000.0,10340.3798828125
2005-05-06,10345.4,10345.4,10339.7099609375,10400.599609375,10339.6396484375,10345.400390625,230410000.0,10345.400390625
2005-05-09,10384.34,10384.34,10345.400390625,10384.8603515625,10320.1396484375,10384.33984375,204600000.0,10384.33984375
2005-05-10,10281.11,10281.11,10382.9404296875,10382.9404296875,10250.23046875,10281.1103515625,234910000.0,10281.1103515625
2005-05-11,10300.25,10300.25,10272.91015625,10311.1904296875,10184.900390625,10300.25,214890000.0,10300.25
2005-05-12,10189.48,10189.48,10299.740234375,10322.349609375,10183.4296875,10189.48046875,249840000.0,10189.48046875
2005-05-13,10140.12,10140.12,10188.23046875,10234.33984375,10075.5498046875,10140.1201171875,258410000.0,10140.1201171875
2005-05-16,10252.29,10252.29,10139.6103515625,10255.25,10138.2802734375,10252.2900390625,217230000.0,10252.2900390625
2005-05-17,10331.88,10331.88,10247.490234375,10336.900390625,10213.1396484375,10331.8798828125,241110000.0,10331.8798828125
2005-05-18,10464.45,10464.45,10323.1904296875,10480.849609375,10323.0400390625,10464.4501953125,299760000.0,10464.4501953125
2005-05-19,10493.19,10493.19,10464.4501953125,10494.740234375,10435.3203125,10493.1904296875,209180000.0,10493.1904296875
2005-05-20,10471.91,10471.91,10492.75,10499.259765625,10423.8798828125,10471.91015625,232250000.0,10471.91015625
2005-05-23,10523.56,10523.56,10472.7998046875,10560.8095703125,10466.0703125,10523.5595703125,225290000.0,10523.5595703125
2005-05-24,10503.68,10503.68,10522.6796875,10522.6796875,10471.91015625,10503.6796875,204650000.0,10503.6796875
2005-05-25,10457.8,10457.8,10503.169921875,10503.169921875,10426.3896484375,10457.7998046875,187990000.0,10457.7998046875
2005-05-26,10537.6,10537.6,10458.6796875,10544.099609375,10458.6103515625,10537.599609375,194620000.0,10537.599609375
2005-05-27,10542.55,10542.55,10537.080078125,10552.009765625,10517.66015625,10542.5498046875,168060000.0,10542.5498046875
2005-05-31,10467.48,10467.48,10541.8896484375,10542.330078125,10467.48046875,10467.48046875,240780000.0,10467.48046875
2005-06-01,10549.87,10549.87,10462.8603515625,10586.3701171875,10457.91015625,10549.8701171875,232630000.0,10549.8701171875
2005-06-02,10553.49,10553.49,10548.830078125,10559.9296875,10510.41015625,10553.490234375,187680000.0,10553.490234375
2005-06-03,10460.97,10460.97,10552.8203125,10553.1904296875,10448.41015625,10460.9697265625,222230000.0,10460.9697265625
2005-06-06,10467.03,10467.03,10461.6396484375,10481.0,10430.9697265625,10467.0302734375,170200000.0,10467.0302734375
2005-06-07,10483.07,10483.07,10466.0,10578.83984375,10465.919921875,10483.0703125,213990000.0,10483.0703125
2005-06-08,10476.86,10476.86,10484.83984375,10543.2900390625,10465.3203125,10476.8603515625,195810000.0,10476.8603515625
2005-06-09,10503.02,10503.02,10477.75,10526.3701171875,10443.3095703125,10503.01953125,209810000.0,10503.01953125
2005-06-10,10512.63,10512.63,10503.01953125,10538.6396484375,10452.6201171875,10512.6298828125,217100000.0,10512.6298828125
2005-06-13,10522.56,10522.56,10503.5703125,10589.16015625,10474.3798828125,10522.5595703125,205630000.0,10522.5595703125
2005-06-14,10547.57,10547.57,10521.9501953125,10586.7001953125,10521.7900390625,10547.5703125,192030000.0,10547.5703125
2005-06-15,10566.37,10566.37,10548.650390625,10589.9296875,10495.3896484375,10566.3701171875,220840000.0,10566.3701171875
2005-06-16,10578.65,10578.65,10566.759765625,10595.4501953125,10540.0595703125,10578.650390625,217730000.0,10578.650390625
2005-06-17,10623.07,10623.07,10580.41015625,10656.2900390625,10579.490234375,10623.0703125,373400000.0,10623.0703125
2005-06-20,10609.11,10609.11,10621.5400390625,10637.5703125,10562.3798828125,10609.1103515625,173110000.0,10609.1103515625
2005-06-21,10599.67,10599.67,10608.8798828125,10630.3603515625,10580.8701171875,10599.669921875,204330000.0,10599.669921875
2005-06-22,10587.93,10587.93,10599.3603515625,10646.240234375,10578.0400390625,10587.9296875,198810000.0,10587.9296875
2005-06-23,10421.44,10421.44,10587.08984375,10589.009765625,10419.599609375,10421.4404296875,288030000.0,10421.4404296875
2005-06-24,10297.84,10297.84,10422.2802734375,10422.2802734375,10297.83984375,10297.83984375,343150000.0,10297.83984375
2005-06-27,10290.78,10290.78,10298.0703125,10332.1298828125,10253.490234375,10290.7802734375,220510000.0,10290.7802734375
2005-06-28,10405.63,10405.63,10291.009765625,10409.7001953125,10290.5498046875,10405.6298828125,215350000.0,10405.6298828125
2005-06-29,10374.48,10374.48,10405.9404296875,10433.7900390625,10363.2802734375,10374.48046875,222550000.0,10374.48046875
2005-06-30,10274.97,10274.97,10374.1796875,10412.7900390625,10267.2197265625,10274.9697265625,301810000.0,10274.9697265625
2005-07-01,10303.44,10303.44,10273.58984375,10343.7900390625,10273.51953125,10303.4404296875,231380000.0,10303.4404296875
2005-07-05,10371.8,10371.8,10303.1298828125,10389.0595703125,10282.650390625,10371.7998046875,235620000.0,10371.7998046875
2005-07-06,10270.68,10270.68,10366.51953125,10380.4697265625,10267.6103515625,10270.6796875,237210000.0,10270.6796875
2005-07-07,10302.29,10302.29,10269.759765625,10310.0400390625,10175.400390625,10302.2900390625,275310000.0,10302.2900390625
2005-07-08,10449.14,10449.14,10302.900390625,10462.259765625,10300.4501953125,10449.1396484375,249260000.0,10449.1396484375
2005-07-11,10519.72,10519.72,10449.599609375,10534.2197265625,10449.599609375,10519.7197265625,225470000.0,10519.7197265625
2005-07-12,10513.89,10513.89,10519.490234375,10544.0400390625,10483.2001953125,10513.8896484375,233390000.0,10513.8896484375
2005-07-13,10557.39,10557.39,10513.3603515625,10564.91015625,10512.3603515625,10557.3896484375,216660000.0,10557.3896484375
2005-07-14,10628.89,10628.89,10559.8603515625,10657.6904296875,10559.8603515625,10628.8896484375,267790000.0,10628.8896484375
2005-07-15,10640.83,10640.83,10629.4404296875,10654.1201171875,10600.48046875,10640.830078125,239700000.0,10640.830078125
2005-07-18,10574.99,10574.99,10640.1904296875,10640.1904296875,10574.990234375,10574.990234375,206290000.0,10574.990234375
2005-07-19,10646.56,10646.56,10576.900390625,10668.51953125,10576.900390625,10646.5595703125,318160000.0,10646.5595703125
2005-07-20,10689.15,10689.15,10629.51953125,10691.2998046875,10581.1201171875,10689.150390625,312420000.0,10689.150390625
2005-07-21,10627.77,10627.77,10690.0302734375,10700.0595703125,10608.4296875,10627.76953125,281750000.0,10627.76953125
2005-07-22,10651.18,10651.18,10624.1904296875,10658.580078125,10588.0498046875,10651.1796875,231480000.0,10651.1796875
2005-07-25,10596.48,10596.48,10651.66015625,10686.5302734375,10591.5498046875,10596.48046875,190250000.0,10596.48046875
2005-07-26,10579.77,10579.77,10597.599609375,10626.0,10572.919921875,10579.76953125,220390000.0,10579.76953125
2005-07-27,10637.09,10637.09,10579.4501953125,10645.919921875,10577.3798828125,10637.08984375,213220000.0,10637.08984375
2005-07-28,10705.55,10705.55,10633.5,10710.48046875,10629.6796875,10705.5498046875,220170000.0,10705.5498046875
2005-07-29,10640.91,10640.91,10705.16015625,10717.73046875,10640.91015625,10640.91015625,215280000.0,10640.91015625
2005-08-01,10623.15,10623.15,10641.7802734375,10672.3603515625,10610.8896484375,10623.150390625,192790000.0,10623.150390625
2005-08-02,10683.74,10683.74,10623.7900390625,10699.1904296875,10623.4697265625,10683.740234375,241690000.0,10683.740234375
2005-08-03,10697.59,10697.59,10681.509765625,10698.0703125,10638.48046875,10697.58984375,237650000.0,10697.58984375
2005-08-04,10610.1,10610.1,10696.7998046875,10696.8798828125,10606.669921875,10610.099609375,230600000.0,10610.099609375
2005-08-05,10558.03,10558.03,10610.33984375,10610.8095703125,10554.4501953125,10558.0302734375,218240000.0,10558.0302734375
2005-08-08,10536.93,10536.93,10557.240234375,10606.0400390625,10524.91015625,10536.9296875,185880000.0,10536.9296875
2005-08-09,10615.67,10615.67,10537.650390625,10639.080078125,10537.650390625,10615.669921875,207460000.0,10615.669921875
2005-08-10,10594.41,10594.41,10606.51953125,10719.41015625,10570.0498046875,10594.41015625,258420000.0,10594.41015625
2005-08-11,10685.89,10685.89,10591.830078125,10685.8896484375,10588.51953125,10685.8896484375,234250000.0,10685.8896484375
2005-08-12,10600.31,10600.31,10682.7001953125,10682.7802734375,10568.2998046875,10600.3095703125,218890000.0,10600.3095703125
2005-08-15,10634.38,10634.38,10599.1904296875,10655.080078125,10557.8701171875,10634.3798828125,173340000.0,10634.3798828125
2005-08-16,10513.45,10513.45,10631.58984375,10640.26953125,10510.33984375,10513.4501953125,232520000.0,10513.4501953125
2005-08-17,10550.71,10550.71,10505.599609375,10588.9296875,10503.3701171875,10550.7099609375,235040000.0,10550.7099609375
2005-08-18,10554.93,10554.93,10549.75,10592.900390625,10517.4296875,10554.9296875,213900000.0,10554.9296875
2005-08-19,10559.23,10559.23,10552.7001953125,10626.259765625,10552.7001953125,10559.23046875,219830000.0,10559.23046875
2005-08-22,10569.89,10569.89,10559.23046875,10641.150390625,10523.9599609375,10569.8896484375,215570000.0,10569.8896484375
2005-08-23,10519.58,10519.58,10571.009765625,10577.4599609375,10496.73046875,10519.580078125,210670000.0,10519.580078125
2005-08-24,10434.87,10434.87,10519.33984375,10559.0,10432.080078125,10434.8701171875,256640000.0,10434.8701171875
2005-08-25,10450.63,10450.63,10434.3896484375,10465.3603515625,10428.33984375,10450.6298828125,188100000.0,10450.6298828125
2005-08-26,10397.29,10397.29,10450.9501953125,10450.9501953125,10383.98046875,10397.2900390625,192100000.0,10397.2900390625
2005-08-29,10463.05,10463.05,10396.900390625,10487.5,10349.3701171875,10463.0498046875,202970000.0,10463.0498046875
2005-08-30,10412.82,10412.82,10461.5400390625,10461.5400390625,10350.0,10412.8203125,234650000.0,10412.8203125
2005-08-31,10481.6,10481.6,10409.080078125,10484.7900390625,10356.8701171875,10481.599609375,281200000.0,10481.599609375
2005-09-01,10459.63,10459.63,10481.4404296875,10513.759765625,10425.7998046875,10459.6298828125,278990000.0,10459.6298828125
